extended_country_name,extended_gwn,code,value,country_name,startdate,enddate,group,panel,GW_membership,cow_membership,polity_membership,extended_continent,extended_region,lat,lon,panel_abbreviation,regex,countrycode_regex
Belgium,211,gwn,211,Belgium,1830-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*luxem).*belgium,^(?!.*luxem).*belgium
Belgium,211,gwc,BEL,Belgium,1830-10-04,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,^(?!.*luxem).*belgium,^(?!.*luxem).*belgium
Belgium,211,cown,211,Belgium,1830-12-20,1940-05-28,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,^(?!.*luxem).*belgium,^(?!.*luxem).*belgium
Belgium,211,cown,211,Belgium,1945-06-26,NA,2,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,^(?!.*luxem).*belgium,^(?!.*luxem).*belgium
Belgium,211,cown,211,Belgium,1789-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,^(?!.*luxem).*belgium,^(?!.*luxem).*belgium
Belgium,211,cowc,BEL,Belgium,1830-12-20,1940-05-28,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,^(?!.*luxem).*belgium,^(?!.*luxem).*belgium
Belgium,211,cowc,BEL,Belgium,1945-06-26,NA,2,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,^(?!.*luxem).*belgium,^(?!.*luxem).*belgium
Belgium,211,polity_ccode,211,Belgium,1830-10-04,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,^(?!.*luxem).*belgium,^(?!.*luxem).*belgium
Belgium,211,polity_scode,BEL,Belgium,1830-10-04,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,^(?!.*luxem).*belgium,^(?!.*luxem).*belgium
Belize,80,gwn,80,Belize,1981-09-21,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,belize|^(?=.*british).*honduras,belize|^(?=.*british).*honduras
Belize,80,gwn,80,Belize,1981-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,belize|^(?=.*british).*honduras,belize|^(?=.*british).*honduras
Belize,80,gwc,BLZ,Belize,1981-09-21,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,belize|^(?=.*british).*honduras,belize|^(?=.*british).*honduras
Belize,80,cown,80,Belize,1981-09-21,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,belize|^(?=.*british).*honduras,belize|^(?=.*british).*honduras
Belize,80,cowc,BLZ,Belize,1981-09-21,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,belize|^(?=.*british).*honduras,belize|^(?=.*british).*honduras
Belize,80,polity_ccode,80,Belize,1981-01-01,NA,1,Polity4 with microstates?,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,belize|^(?=.*british).*honduras,belize|^(?=.*british).*honduras
Benin,434,gwn,434,Benin,1960-08-01,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,benin|dahome,benin|dahome
Benin,434,gwn,434,Benin,1960-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,benin|dahome,benin|dahome
Benin,434,gwc,BEN,Benin,1960-08-01,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,benin|dahome,benin|dahome
Benin,434,cown,434,Benin,1960-08-01,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,benin|dahome,benin|dahome
Benin,434,cown,434,Benin,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,benin|dahome,benin|dahome
Benin,434,cowc,BEN,Benin,1960-08-01,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,benin|dahome,benin|dahome
Benin,434,polity_ccode,434,Benin,1960-08-01,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,benin|dahome,benin|dahome
Benin,434,polity_scode,BEN,Benin,1960-08-01,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,benin|dahome,benin|dahome
Bhutan,760,gwn,760,Bhutan,1949-01-01,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,bhutan,bhutan
Bhutan,760,gwn,760,Bhutan,1949-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,bhutan,bhutan
Bhutan,760,gwc,BHU,Bhutan,1949-01-01,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,bhutan,bhutan
Bhutan,760,cown,760,Bhutan,1971-09-21,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,bhutan,bhutan
Bhutan,760,cown,760,Bhutan,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,bhutan,bhutan
Bhutan,760,cowc,BHU,Bhutan,1971-09-21,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,bhutan,bhutan
Bhutan,760,polity_ccode,760,Bhutan,1907-12-17,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,bhutan,bhutan
Bhutan,760,polity_scode,BHU,Bhutan,1907-12-17,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,bhutan,bhutan
Bolivia,145,gwn,145,Bolivia,1825-08-06,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,bolivia,bolivia
Bolivia,145,gwn,145,Bolivia,1825-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,bolivia,bolivia
Bolivia,145,gwc,BOL,Bolivia,1825-08-06,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,bolivia,bolivia
Bolivia,145,cown,145,Bolivia,1848-01-01,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,bolivia,bolivia
Bolivia,145,cown,145,Bolivia,1825-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,bolivia,bolivia
Bolivia,145,cowc,BOL,Bolivia,1848-01-01,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,bolivia,bolivia
Bolivia,145,polity_ccode,145,Bolivia,1825-08-06,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,bolivia,bolivia
Bolivia,145,polity_scode,BOL,Bolivia,1825-08-06,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,bolivia,bolivia
Bosnia-Herzegovina,346,gwn,346,Bosnia-Herzegovina,1992-03-03,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,herzegovina|bosnia,herzegovina|bosnia
Bosnia-Herzegovina,346,gwn,346,Bosnia & Herzegovina,1992-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,herzegovina|bosnia,herzegovina|bosnia
Bosnia-Herzegovina,346,gwc,BOS,Bosnia-Herzegovina,1992-03-03,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,herzegovina|bosnia,herzegovina|bosnia
Bosnia-Herzegovina,346,cown,346,Bosnia and Herzegovina,1992-04-07,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,herzegovina|bosnia,herzegovina|bosnia
Bosnia-Herzegovina,346,cown,346,Bosnia and Herzegovina,1992-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,herzegovina|bosnia,herzegovina|bosnia
Bosnia-Herzegovina,346,cowc,BOS,Bosnia and Herzegovina,1992-04-07,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,herzegovina|bosnia,herzegovina|bosnia
Bosnia-Herzegovina,346,polity_ccode,346,Bosnia,1992-04-05,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,herzegovina|bosnia,herzegovina|bosnia
Bosnia-Herzegovina,346,polity_scode,BOS,Bosnia,1992-04-05,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,herzegovina|bosnia,herzegovina|bosnia
Botswana,571,gwn,571,Botswana,1966-09-30,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,botswana|bechuana,botswana|bechuana
Botswana,571,gwn,571,Botswana,1966-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,botswana|bechuana,botswana|bechuana
Botswana,571,gwc,BOT,Botswana,1966-09-30,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,botswana|bechuana,botswana|bechuana
Botswana,571,cown,571,Botswana,1966-09-30,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,botswana|bechuana,botswana|bechuana
Botswana,571,cown,571,Botswana,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,botswana|bechuana,botswana|bechuana
Botswana,571,cowc,BOT,Botswana,1966-09-30,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,botswana|bechuana,botswana|bechuana
Botswana,571,polity_ccode,571,Botswana,1966-09-30,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,botswana|bechuana,botswana|bechuana
Botswana,571,polity_scode,BOT,Botswana,1966-09-30,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,botswana|bechuana,botswana|bechuana
Brazil,140,gwn,140,Brazil,1822-09-07,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,brazil,brazil
Brazil,140,gwn,140,Brazil,1822-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,brazil,brazil
Brazil,140,gwc,BRA,Brazil,1822-09-07,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,brazil,brazil
Brazil,140,cown,140,Brazil,1822-09-07,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,brazil,brazil
Brazil,140,cown,140,Brazil,1789-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,brazil,brazil
Brazil,140,cowc,BRA,Brazil,1822-09-07,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,brazil,brazil
Brazil,140,polity_ccode,140,Brazil,1824-03-25,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,brazil,brazil
Brazil,140,polity_scode,BRA,Brazil,1824-03-25,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,brazil,brazil
Brunei,835,gwn,835,Brunei,1984-01-01,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,brunei,brunei
Brunei,835,gwn,835,Brunei,1984-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,brunei,brunei
Brunei,835,gwc,BRU,Brunei,1984-01-01,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,brunei,brunei
Brunei,835,cown,835,Brunei,1984-01-01,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,brunei,brunei
Brunei,835,cowc,BRU,Brunei,1984-01-01,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,brunei,brunei
Brunei,835,polity_ccode,835,Brunei,1984-01-01,NA,1,Polity4 with microstates?,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,brunei,brunei
Bulgaria,355,gwn,355,Bulgaria,1878-03-03,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,bulgaria,bulgaria
Bulgaria,355,gwn,355,Bulgaria,1878-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,bulgaria,bulgaria
Bulgaria,355,gwc,BUL,Bulgaria,1878-03-03,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,bulgaria,bulgaria
Bulgaria,355,cown,355,Bulgaria,1908-10-05,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,bulgaria,bulgaria
Bulgaria,355,cown,355,Bulgaria,1878-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,bulgaria,bulgaria
Bulgaria,355,cowc,BUL,Bulgaria,1908-10-05,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,bulgaria,bulgaria
Bulgaria,355,polity_ccode,355,Bulgaria,1879-04-29,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,bulgaria,bulgaria
Bulgaria,355,polity_scode,BUL,Bulgaria,1879-04-29,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,bulgaria,bulgaria
Burkina Faso (Upper Volta),439,gwn,439,Burkina Faso (Upper Volta),1960-08-05,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,burkina|\bfaso|upper.?volta,burkina|\bfaso|upper.?volta
Burkina Faso (Upper Volta),439,gwn,439,Burkina Faso,1960-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,burkina|\bfaso|upper.?volta,burkina|\bfaso|upper.?volta
Burkina Faso (Upper Volta),439,gwc,BFO,Burkina Faso (Upper Volta),1960-08-05,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,burkina|\bfaso|upper.?volta,burkina|\bfaso|upper.?volta
Burkina Faso (Upper Volta),439,cown,439,Burkina Faso,1960-08-05,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,burkina|\bfaso|upper.?volta,burkina|\bfaso|upper.?volta
Burkina Faso (Upper Volta),439,cown,439,Burkina Faso,1919-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,burkina|\bfaso|upper.?volta,burkina|\bfaso|upper.?volta
Burkina Faso (Upper Volta),439,cowc,BFO,Burkina Faso,1960-08-05,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,burkina|\bfaso|upper.?volta,burkina|\bfaso|upper.?volta
Burkina Faso (Upper Volta),439,polity_ccode,439,Burkina Faso,1960-08-05,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,burkina|\bfaso|upper.?volta,burkina|\bfaso|upper.?volta
Burkina Faso (Upper Volta),439,polity_scode,BFO,Burkina Faso,1960-08-05,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,burkina|\bfaso|upper.?volta,burkina|\bfaso|upper.?volta
Burundi,516,gwn,516,Burundi,1962-07-01,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,burundi,burundi
Burundi,516,gwn,516,Burundi,1962-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,burundi,burundi
Burundi,516,gwc,BUI,Burundi,1962-07-01,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,burundi,burundi
Burundi,516,cown,516,Burundi,1962-07-01,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,burundi,burundi
Burundi,516,cown,516,Burundi,1916-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,burundi,burundi
Burundi,516,cowc,BUI,Burundi,1962-07-01,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,burundi,burundi
Burundi,516,polity_ccode,516,Burundi,1962-07-01,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,burundi,burundi
Burundi,516,polity_scode,BUI,Burundi,1962-07-01,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,burundi,burundi
Cambodia (Kampuchea),811,gwn,811,Cambodia (Kampuchea),1953-11-09,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,cambodia|kampuchea|khmer|^p\.?r\.?k\.?$|cambodia|kampuchea|khmer,cambodia|kampuchea|khmer
Cambodia (Kampuchea),811,gwn,811,Cambodia,1953-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,cambodia|kampuchea|khmer|^p\.?r\.?k\.?$|cambodia|kampuchea|khmer,cambodia|kampuchea|khmer
Cambodia (Kampuchea),811,gwc,CAM,Cambodia (Kampuchea),1953-11-09,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,cambodia|kampuchea|khmer|^p\.?r\.?k\.?$|cambodia|kampuchea|khmer,cambodia|kampuchea|khmer
Cambodia (Kampuchea),811,cown,811,Cambodia,1953-11-09,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,cambodia|kampuchea|khmer|^p\.?r\.?k\.?$|cambodia|kampuchea|khmer,cambodia|kampuchea|khmer
Cambodia (Kampuchea),811,cown,811,Cambodia,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,cambodia|kampuchea|khmer|^p\.?r\.?k\.?$|cambodia|kampuchea|khmer,cambodia|kampuchea|khmer
Cambodia (Kampuchea),811,cowc,CAM,Cambodia,1953-11-09,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,cambodia|kampuchea|khmer|^p\.?r\.?k\.?$|cambodia|kampuchea|khmer,cambodia|kampuchea|khmer
Cambodia (Kampuchea),811,polity_ccode,811,Cambodia,1953-11-09,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,cambodia|kampuchea|khmer|^p\.?r\.?k\.?$|cambodia|kampuchea|khmer,cambodia|kampuchea|khmer
Cambodia (Kampuchea),811,polity_scode,CAM,Cambodia,1953-11-09,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,cambodia|kampuchea|khmer|^p\.?r\.?k\.?$|cambodia|kampuchea|khmer,cambodia|kampuchea|khmer
Cameroon,471,gwn,471,Cameroon,1960-01-01,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,cameroon,cameroon
Cameroon,471,gwn,471,Cameroon,1960-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,cameroon,cameroon
Cameroon,471,gwc,CAO,Cameroon,1960-01-01,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,cameroon,cameroon
Cameroon,471,cown,471,Cameroon,1960-01-01,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,cameroon,cameroon
Cameroon,471,cown,471,Cameroon,1961-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,cameroon,cameroon
Cameroon,471,cowc,CAO,Cameroon,1960-01-01,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,cameroon,cameroon
Cameroon,471,polity_ccode,471,Cameroon,1960-01-01,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,cameroon,cameroon
Cameroon,471,polity_scode,CAO,Cameroon,1960-01-01,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,cameroon,cameroon
Canada,20,gwn,20,Canada,1867-07-01,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,canada,canada
Canada,20,gwn,20,Canada,1867-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,canada,canada
Canada,20,gwc,CAN,Canada,1867-07-01,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,canada,canada
Canada,20,cown,20,Canada,1920-01-10,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,canada,canada
Canada,20,cown,20,Canada,1841-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,canada,canada
Canada,20,cowc,CAN,Canada,1920-01-10,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,canada,canada
Canada,20,polity_ccode,20,Canada,1867-07-01,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,canada,canada
Canada,20,polity_scode,CAN,Canada,1867-07-01,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,canada,canada
Cape Verde,402,gwn,402,Cape Verde,1975-07-05,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,verde,verde
Cape Verde,402,gwn,402,Cape Verde,1975-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,verde,verde
Cape Verde,402,gwc,CAP,Cape Verde,1975-07-05,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,verde,verde
Cape Verde,402,cown,402,Cape Verde,1975-07-05,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,verde,verde
Cape Verde,402,cown,402,Cape Verde,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,verde,verde
Cape Verde,402,cowc,CAP,Cape Verde,1975-07-05,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,verde,verde
Cape Verde,402,polity_ccode,402,Cape Verde,1975-07-05,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,verde,verde
Cape Verde,402,polity_scode,CAP,Cape Verde,1975-07-05,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,verde,verde
Central African Republic,482,gwn,482,Central African Republic,1960-08-13,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,\bcen.*\baf|^c\.?a\.?r\.?$|\bcentral.african.rep,\bcentral.african.rep
Central African Republic,482,gwn,482,Central African Republic,1960-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bcen.*\baf|^c\.?a\.?r\.?$|\bcentral.african.rep,\bcentral.african.rep
Central African Republic,482,gwc,CEN,Central African Republic,1960-08-13,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,\bcen.*\baf|^c\.?a\.?r\.?$|\bcentral.african.rep,\bcentral.african.rep
Central African Republic,482,cown,482,Central African Republic,1960-08-13,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,\bcen.*\baf|^c\.?a\.?r\.?$|\bcentral.african.rep,\bcentral.african.rep
Central African Republic,482,cown,482,Central African Republic,1920-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,\bcen.*\baf|^c\.?a\.?r\.?$|\bcentral.african.rep,\bcentral.african.rep
Central African Republic,482,cowc,CEN,Central African Republic,1960-08-13,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,\bcen.*\baf|^c\.?a\.?r\.?$|\bcentral.african.rep,\bcentral.african.rep
Central African Republic,482,polity_ccode,482,Central African Republic,1960-08-13,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,\bcen.*\baf|^c\.?a\.?r\.?$|\bcentral.african.rep,\bcentral.african.rep
Central African Republic,482,polity_scode,CEN,Central African Republic,1960-08-13,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,\bcen.*\baf|^c\.?a\.?r\.?$|\bcentral.african.rep,\bcentral.african.rep
Chad,483,gwn,483,Chad,1960-08-11,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,\bchad,\bchad
Chad,483,gwn,483,Chad,1960-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bchad,\bchad
Chad,483,gwc,CHA,Chad,1960-08-11,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,\bchad,\bchad
Chad,483,cown,483,Chad,1960-08-11,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,\bchad,\bchad
Chad,483,cown,483,Chad,1920-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,\bchad,\bchad
Chad,483,cowc,CHA,Chad,1960-08-11,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,\bchad,\bchad
Chad,483,polity_ccode,483,Chad,1960-08-11,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,\bchad,\bchad
Chad,483,polity_scode,CHA,Chad,1960-08-11,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,\bchad,\bchad
Chile,155,gwn,155,Chile,1818-04-01,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,\bchile,\bchile
Chile,155,gwn,155,Chile,1818-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bchile,\bchile
Chile,155,gwc,CHL,Chile,1818-04-01,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,\bchile,\bchile
Chile,155,cown,155,Chile,1839-01-01,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,\bchile,\bchile
Chile,155,cown,155,Chile,1789-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,\bchile,\bchile
Chile,155,cowc,CHL,Chile,1839-01-01,NA,1,COW 2016,TRUE,TRUE,TRUE,NA,NA,NA,NA,cow,\bchile,\bchile
Chile,155,polity_ccode,155,Chile,1816-02-12,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,\bchile,\bchile
Chile,155,polity_scode,CHL,Chile,1816-02-12,NA,1,Polity5 v2018,TRUE,TRUE,TRUE,NA,NA,NA,NA,polity,\bchile,\bchile
China,710,gwn,710,China,1816-01-01,NA,1,Gleditsch and Ward,TRUE,TRUE,TRUE,NA,NA,NA,NA,gw,^(?!.*\bmac)(?!.*\bhong)(?!.*\btai).*china|^p\.?r\.?c\.?$|^(?!.*\bmac)(?!.*\bhong)(?!.*\btai)(?!.*\brep).*china|^(?=.*peo)(?=.*rep).*china,^(?!.*\bmac)(?!.*\bhong)(?!.*\btai)(?!.*\brep).*china|^(?=.*peo)(?=.*rep).*china
